steam_appid,nome,data_de_lancamento,plataforma,generos,avaliacoes_positivas,avaliacoes_negativas,media_tempo_jogado,preco
17410,"Mirror's Edgeâ„¢",2009-01-14,windows,Action;Adventure,17880,2341,260,9.99
17430,"Need for Speed Undercover",2008-12-19,windows,Action;Racing,2351,1081,916,9.99
17440,"SPOREâ„¢ Creepy & Cute Parts Pack",2008-12-19,windows,Simulation,481,100,171,9.99
17450,"Dragon Age: Origins",2009-11-05,windows,RPG,6207,468,2061,14.99
17460,"Mass Effect",2008-12-19,windows,Action;RPG,10107,666,612,7.99
17470,"Dead Space",2009-01-09,windows,Action,9136,1049,295,14.99
17480,"Command & Conquer: Red Alert 3",2009-01-08,windows,Strategy,4390,855,575,9.99
18000,"Precipice of Darkness, Episode One",2008-05-21,windows,Adventure;RPG,394,42,7,5.99
18020,"Precipice of Darkness, Episode Two",2008-11-07,windows,Adventure;RPG,118,23,0,5.99
18400,"Crazy Machines 2",2008-06-20,windows,Casual;Strategy,97,108,66,7.19
18420,"Crazy Machines",2008-12-12,windows,Casual;Strategy,98,24,0,6.99
18470,Helldorado,2009-04-30,windows,Strategy,53,23,0,6.99
18480,"Mata Hari",2009-07-29,windows,Adventure,53,37,1,3.99
18500,"Defense Grid: The Awakening",2008-12-08,windows,Indie;Strategy,3307,113,455,6.99
18600,"Mayhem Intergalactic",2009-01-22,windows,Indie;Strategy,12,10,0,6.99
18820,"Zero Gear",2010-01-12,windows,Action;Indie;Racing;Sports,652,173,373,3.99
19000,"Silent Hill Homecoming",2009-03-02,windows,Adventure,480,437,58,17.99
19020,"Puzzle Chronicles",2010-06-25,windows,Casual;RPG,16,8,0,7.99
19030,"Rocket Knight",2010-06-25,windows,Action;Adventure,70,22,0,11.99
19080,Biozone,2010-06-25,windows,Action;Adventure;Casual,1,13,0,7.99
19200,"Tank Universal",2008-08-21,windows,Action;Indie,226,190,39,3.99
19320,"Space Ark",2012-03-16,windows,Action;Indie;Casual,6,8,0,3.99
19500,"Eternity's Child",2008-07-31,windows,Adventure;Indie,16,47,9,2.99
19800,"Brothers in Arms: Earned in Bloodâ„¢",2008-10-10,windows,Action,303,53,164,4.29
19830,"Tom Clancy's Rainbow SixÂ® 3 Gold",2008-09-25,windows,Action,811,71,43,4.29
19900,"Far CryÂ® 2: Fortune's Edition",2008-10-22,windows,Action,5292,1739,257,8.59
19980,"Prince of PersiaÂ®",2008-12-10,windows,Action;Adventure,948,266,305,8.59
20200,"Galactic Bowling",2008-10-21,windows,Indie;Casual;Sports,6,10,0,13.99
20510,"S.T.A.L.K.E.R.: Clear Sky",2008-09-15,windows,Action;RPG,5550,903,716,7.99
20530,"Red Faction",2009-08-05,windows,Action,1327,151,79,4.99
20540,"Company of Heroes: Tales of Valor",2009-04-08,windows,Strategy,1337,101,226,9.99
20550,"Red Faction II",2009-08-06,windows,Action;Strategy,354,313,0,4.99
20700,Starscape,2008-11-03,windows,Action;Indie;Strategy,50,15,12,5.99
20710,"Mr. Robot",2008-11-03,windows,Action;Indie;Strategy,55,12,14,5.99
21000,"LEGOÂ® Batmanâ„¢: The Videogame",2008-09-29,windows,Action;Adventure,1050,242,490,14.99
21010,"Watchmen: The End is Nigh",2009-03-04,windows,Action,227,120,0,3.99
21030,"Watchmen: The End is Nigh Part 2",2009-07-29,windows,Action,97,51,0,3.99
21090,F.E.A.R.,2010-05-21,windows,Action,6371,438,389,35.96
21100,"F.E.A.R. 3",2011-06-21,windows,Action,5349,2030,310,12.99
21130,"LEGOÂ® Harry Potter: Years 1-4",2010-06-25,windows,Action;Adventure,1672,460,518,9.99
21300,"Gravitron 2",2008-09-30,windows,Indie;Casual,19,8,0,2.99
21400,"Project Aftermath",2008-10-03,windows,Strategy;Action;Indie,10,5,0,4.79
21500,PyroblazerÂ®,2008-11-13,windows,Racing,5,3,0,4.99
21640,Flock!,2009-04-07,windows,Casual;Strategy,110,34,0,3.49
21660,"Street FighterÂ® IV",2009-07-07,windows,Action,295,126,0,13.99
21670,"Bionic Commando",2009-07-28,windows,Action;Adventure,649,247,20,6.49
21680,"Bionic Commando: Rearmed",2009-07-28,windows,Action,453,287,15,6.49
21690,"Resident Evilâ„¢ 5/ Biohazard 5Â®",2009-09-15,windows,Action;Adventure,9250,1618,868,13.99
21780,"DriverÂ® Parallel Lines",2009-02-13,windows,Racing,367,46,0,8.59
21800,"Tom Clancy's EndWarâ„¢",2009-02-25,windows,Strategy,276,108,384,8.59
21980,"Call of JuarezÂ®: Bound in Blood",2009-07-02,windows,Action,1121,232,13,8.59
22100,"Mount & Blade",2008-11-03,windows,Indie;RPG,3205,291,415,7.99
22130,"Hearts of Iron 2 Complete",2009-01-23,windows,Strategy,220,48,0,9.99
22200,"Zeno Clash",2009-04-21,windows,Action;Indie,1980,356,307,6.99
22230,"Rock of Ages",2011-09-07,windows,Action;Indie;Racing;Strategy,2604,244,235,6.99
22300,"Fallout 3",2008-10-28,windows,RPG,9921,2709,588,7.99
22310,"Rogue Warrior",2009-12-01,windows,Action,466,240,29,3.99
22320,"The Elder Scrolls III: MorrowindÂ® Game of the Year Edition",2009-06-16,windows,RPG,9571,540,1135,12.99
22330,"The Elder Scrolls IV: OblivionÂ® Game of the Year Edition",2009-06-16,windows,RPG,13827,826,1307,12.99
22350,BRINK,2011-05-09,windows,"Action;Free to Play",3493,2331,181,0
22370,"Fallout 3: Game of the Year Edition",2009-12-17,windows,RPG,17742,4495,1242,14.99
22380,"Fallout: New Vegas",2010-10-21,windows,Action;RPG,66756,3149,2485,7.99
22450,"Hunted: The Demonâ€™s Forgeâ„¢",2011-06-02,windows,Action;Adventure,498,213,28,3.99
22500,Spectromancer,2009-02-11,windows,Strategy,125,19,0,5.99
22610,"Alien Breed: Impact",2010-06-03,windows,Action,776,307,7,6.99
22650,"Alien Breed 2: Assault",2010-09-22,windows,Action,478,226,96,6.99
22670,"Alien Breed 3: Descent",2010-11-17,windows,Action,242,90,1,6.99
23150,Fluttabyes,2010-04-20,windows,Casual;Indie,13,5,0,1.59
23300,Yosumin!â„¢,2009-05-26,windows,Casual,102,64,0,3.99
23380,Gyromancer,2009-11-18,windows,RPG,124,113,73,3.99
23400,"Imperium Romanum Gold Edition",2008-11-25,windows,Simulation;Strategy,191,45,102,7.99
23420,"Europa Universalis: Rome - Gold Edition ",2008-12-18,windows,Strategy,123,52,4975,7.99
23450,"Grand Ages: Rome",2009-03-05,windows,Simulation;Strategy,354,138,319,6.99
23460,Ceville,2009-02-27,windows,Action;Adventure;Strategy,83,19,0,4.79
23490,"Tropico 3",2009-11-13,windows,Simulation;Strategy,1338,176,291,7.99
23500,"Puzzle Quest: Galactrix",2009-02-24,windows,Casual;RPG,120,136,0,6.99
23530,"Earth Defense Force: Insect Armageddon",2011-12-14,windows,Action,731,95,253,6.99
23700,"Puzzle Kingdoms",2009-04-27,windows,Casual,139,102,175,10.99
24010,"Train Simulator 2019",2015-09-17,windows,Simulation,8573,5336,287,34.99
24200,"DC Universeâ„¢ Online",2011-11-02,windows,"Action;Adventure;Free to Play;Massively Multiplayer;RPG",10138,2654,2990,0
24240,"PAYDAYâ„¢ The Heist",2011-10-20,windows,Action,34645,2533,444,10.99
24400,"King Arthur - The Role-playing Wargame",2009-11-24,windows,RPG;Strategy,307,113,6,7.99
24410,"Crusaders: Thy Kingdom Come",2009-10-08,windows,Strategy,13,11,0,6.99
24460,"King Arthur: Fallen Champions",2011-09-16,windows,RPG;Strategy,13,20,13,3.99
24480,"King Arthur II: The Role-Playing Wargame",2012-01-27,windows,RPG;Strategy,188,169,46,7.99
24640,"Trainz: Classic Cabon City",2010-09-01,windows,Simulation,14,29,0,14.99
24650,"Trainz Settle and Carlisle",2010-10-01,windows,Simulation,13,17,0,14.99
24670,"Trainzâ„¢ Simulator 12",2011-06-08,windows,Simulation,498,364,31,7.19
24720,"SPOREâ„¢ Galactic Adventures",2009-06-26,windows,Action;Simulation,1943,453,1905,9.99
24740,"Burnout Paradise: The Ultimate Box",2009-03-12,windows,Racing,9739,1487,431,9.99
24790,"Command & Conquer 3: Tiberium Wars",2009-11-13,windows,Strategy,2292,295,646,9.99
24800,"Command & Conquer: Red Alert 3 - Uprising",2009-10-06,windows,Strategy,1449,362,136,9.99
24810,"Command & Conquer 3: Kane's Wrath",2009-11-13,windows,Strategy,1070,76,0,9.99
24840,"Medal of Honor: Airborne",2009-10-06,windows,Action,1725,461,28,9.99
24870,"Need for Speed: Shift",2009-10-06,windows,Racing,1101,415,339,9.99
24960,"Battlefield: Bad Companyâ„¢ 2",2010-03-02,windows,Action,23093,3877,1200,14.99
24980,"Mass Effect 2",2010-01-28,windows,RPG,10675,542,1087,19.99
25500,"Cricket Revolution",2009-10-28,windows,Indie;Simulation;Sports,63,50,0,1.99
25830,"Knights of Honor",2009-02-04,windows,Strategy,1018,89,35,7.49
25850,"Elven Legacy",2009-04-07,windows,RPG;Strategy,76,29,27,3.99
25910,"Supreme Ruler 2020 Gold",2009-07-09,windows,Strategy,138,36,400,6.99
25930,"East India Company",2009-07-31,windows,Strategy,45,48,0,7.99
25980,"Majesty 2",2009-09-17,windows,Simulation;Strategy,305,130,0,7.99
25990,"Majesty Gold HD",2009-09-04,windows,Strategy;Simulation,326,20,72,7.99
26000,"The Maw",2009-03-09,windows,Action;Indie,161,36,14,8.99
26300,"Drug Wars",2009-03-17,windows,Action;Indie,13,31,0,3.99
27200,"Summer Athletics",2009-04-02,windows,Sports,14,10,0,15.99
27330,"Blacklight: Tango Down",2010-07-14,windows,Action,132,209,129,0.79
27600,"Mevo and The Grooveriders",2009-03-20,windows,Indie;Casual,23,2,0,5.99
27800,"Space Giraffe",2009-03-19,windows,Indie,36,17,0,6.99
27810,"Gridrunner Revolution",2010-02-22,windows,Indie,36,9,9,5.99
27900,"Twin Sector",2009-09-16,windows,Action;Adventure,88,150,0,3.99
27920,"Booster Trooper",2010-04-23,windows,Action;Indie,91,94,10,1.69
27940,"Dead Horde",2011-07-27,windows,Action;Indie,206,406,82,4.79
28000,"Kane & Lynch 2: Dog Days",2010-08-17,windows,Action,2822,1919,282,7.99
29120,"Yumsters 2: Around the World",2009-11-12,windows,Indie;Casual,53,26,0,3.99
29130,"Musaic Box",2009-03-19,windows,Indie;Casual,178,12,0,3.99
29900,"Dark Sector",2009-03-24,windows,Action,337,96,0,6.99
31300,"Tunnel Rats",2009-05-15,windows,Action,11,19,0,15.99
31800,"Nancy DrewÂ®: Danger by Design",2009-10-10,windows,Adventure,15,9,0,5.19
31810,"Nancy DrewÂ®: Last Train to Blue Moon Canyon",2009-10-10,windows,Adventure,50,4,0,5.19
31820,"Nancy DrewÂ®: The Haunted Carousel",2009-10-10,windows,Adventure,35,6,0,5.19
31830,"Nancy DrewÂ®: Curse of Blackmoor Manor",2009-10-10,windows,Adventure,66,7,0,5.19
31840,"Nancy DrewÂ®: Danger on Deception Island",2009-10-10,windows,Adventure,32,2,0,5.19
31850,"Nancy DrewÂ®: Ghost Dogs of Moon Lake",2009-10-10,windows,Adventure,34,4,0,5.19
31860,"Nancy DrewÂ®: Legend of the Crystal Skull",2009-07-17,windows,Adventure,24,3,0,5.19
31870,"Nancy DrewÂ® Dossier: Lights, Camera, Curses!",2009-07-17,windows,Adventure;Casual,10,12,0,5.19
31880,"Nancy DrewÂ®: Secret of the Old Clock",2009-10-10,windows,Adventure,28,2,0,5.19
31890,"Nancy DrewÂ®: Secret of the Scarlet Hand",2009-10-10,windows,Action,20,3,0,5.19
31900,"Nancy DrewÂ®: The Creature of Kapu Cave",2009-07-17,windows,Adventure,19,7,0,5.19
31910,"Nancy DrewÂ®: The Haunting of Castle Malloy",2009-07-17,windows,Adventure,26,6,0,5.19
31920,"Nancy DrewÂ®: The Phantom of Venice",2009-07-17,windows,Adventure,19,6,0,5.19
31930,"Nancy DrewÂ®: The White Wolf of Icicle Creek",2009-07-17,windows,Adventure,27,9,0,5.19
31980,"Nancy DrewÂ®: Ransom of the Seven Ships",2009-07-21,windows,Adventure,18,9,0,5.19
32000,Raycatcher,2009-04-17,windows,Indie;Casual,0,13,0,3.99
32120,"Chainz 2: Relinked",2009-07-13,windows,Casual,24,18,0,6.99
32140,"Midnight Mysteries",2009-09-28,windows,Adventure;Casual,89,40,0,5.99
32150,"Everyday Genius: SquareLogic",2009-10-21,windows,Casual;Indie;Strategy,303,6,0,3.99
32160,"Zombie Bowl-o-Rama",2009-10-15,windows,Sports;Casual,244,44,0,6.99
32200,"Metal Drift",2009-10-22,windows,Action;Indie;Racing;Sports,81,45,91,6.99
32330,"LEGOÂ® Indiana Jonesâ„¢: The Original Adventures",2009-07-08,windows,Action;Adventure,305,87,0,15.49
32350,"STAR WARSâ„¢ Starfighterâ„¢",2009-07-08,windows,Action;Simulation,221,235,6,4.79
32360,"The Secret of Monkey Island: Special Edition",2009-07-15,windows,Adventure,2156,115,58,7.19
32380,"STAR WARSâ„¢ Jedi Knight: Dark Forces II",2009-09-16,windows,Action,777,315,141,4.79
32390,"STAR WARSâ„¢ Jedi Knight - Mysteries of the Sithâ„¢",2009-09-16,windows,Action,366,192,30,2.09
32410,Lucidityâ„¢,2009-10-07,windows,Casual,37,16,0,4.79
32420,"STAR WARSâ„¢: The Clone Wars - Republic Heroesâ„¢",2009-10-06,windows,Action,166,279,2,15.49
32450,"LEGOÂ® Indiana Jonesâ„¢ 2: The Adventure Continues",2010-02-18,windows,Adventure,163,58,0,15.49
32460,"Monkey Islandâ„¢ 2 Special Edition: LeChuckâ€™s Revengeâ„¢",2010-07-07,windows,Adventure,1194,63,0,7.19
32470,"STAR WARSâ„¢ Empire at War - Gold Pack",2010-05-25,windows,Strategy,6526,396,395,15.49
32500,"STAR WARSâ„¢: The Force Unleashedâ„¢ II",2010-11-23,windows,Action,1880,1348,249,15.49
32510,"LEGOÂ® Star Warsâ„¢ III - The Clone Warsâ„¢",2011-03-22,windows,Action;Adventure,825,140,196,15.49
32610,"Delta Force Xtreme 2",2009-06-18,windows,Action,50,36,0,14.99
32620,"Delta Force",2009-06-18,windows,Action,220,24,0,3.99
32630,"Delta Force 2",2009-06-18,windows,Action,166,26,0,3.99
32640,"Delta Force Land Warrior",2009-06-18,windows,Action,121,11,0,6.99
32650,"Delta Force: Task Force Dagger",2009-06-18,windows,Action,58,14,0,6.99
32660,"Delta Force: Xtreme",2009-06-18,windows,Action,41,14,0,14.99
32670,"Delta Force: Black Hawk Down",2009-06-18,windows,Action,258,23,0,0
32680,"Delta Force â€” Black Hawk Down: Team Sabre",2009-06-18,windows,Action,167,17,0,0
32710,"Armored Fist 3",2009-06-18,windows,Simulation,27,8,0,6.99
32720,"F-16 Multirole Fighter",2009-06-18,windows,Simulation,36,13,0,6.99
32730,"F-22 Lightning 3",2009-06-18,windows,Simulation,47,27,0,6.99
32740,"MiG-29 Fulcrum",2009-06-01,windows,Simulation,33,8,0,6.99
32750,"Comanche 4",2009-06-18,windows,Action;Simulation,93,16,0,6.99
32760,"Tachyon: The Fringe",2009-06-18,windows,Simulation,102,15,0,6.99
32770,"Joint Operations: Combined Arms Gold",2009-09-29,windows,Action,121,17,0,14.99
32900,"Restaurant Empire II",2009-05-27,windows,Casual;Indie;Simulation;Strategy,112,65,0,13.99
33100,"Alien Shooter",2009-05-27,windows,Action;Indie;RPG,815,92,0,3.99
33110,"Alien Shooter: Revisited",2009-05-27,windows,Action;Indie;RPG,150,79,0,3.99
33120,"Alien Shooter 2: Reloaded",2009-05-27,windows,Action;Indie;RPG,995,84,169,3.99
33130,"Zombie Shooter",2009-05-27,windows,Action;Indie;RPG,410,73,137,3.99
33180,"Zombie Shooter 2",2009-11-18,windows,Action;Indie;RPG,291,85,247,7.19
33230,"Assassin's Creed 2 Deluxe Edition",2010-03-04,windows,Action;Adventure,14861,2639,1046,8.59
33320,"Prince of Persia: The Forgotten Sandsâ„¢",2010-06-10,windows,Action;Adventure,511,263,328,8.59
33390,ZeitÂ²,2011-01-12,windows,Action;Indie,26,7,0,8.59
33460,"From Dust",2011-08-17,windows,Adventure;Simulation,1356,750,358,8.59
33520,"Tropico Reloaded",2009-07-24,windows,Simulation;Strategy,412,60,0,5.99
33570,"Patrician III",2010-11-18,windows,RPG;Simulation;Strategy,289,86,149,3.99
33610,"Broken Sword 3 - the Sleeping Dragon",2009-12-02,windows,Adventure,181,167,9,4.99
33620,"Crash Time 3",2009-11-25,windows,Action;Racing,228,64,0,3.99
33650,"Puzzler World",2010-05-28,windows,Casual,299,37,0,4.99
33660,Ziro,2010-05-28,windows,Casual;Indie,21,7,0,4.99
33670,"Disciples III - Renaissance Steam Special Edition",2010-07-13,windows,Strategy;RPG,166,134,2486,9.99
33760,"The Search for Amelia Earhart",2010-02-22,windows,Casual,1,4,0,4.99
33770,"Drakensang: The River of Time",2011-02-16,windows,RPG,154,37,0,14.99
33900,"Arma 2",2009-06-29,windows,Action;Simulation;Strategy,1728,357,752,7.99
33930,"Arma 2: Operation Arrowhead",2010-06-29,windows,Action;Simulation;Strategy,17683,1519,8488,11.99
33950,"Fish Fillets 2",2010-11-05,windows,Casual;Indie,151,56,0,3.99
33980,"Pound of Ground",2010-11-05,windows,Action,78,49,0,8.99
33990,Alternativa,2010-11-05,windows,Adventure,83,86,0,9.99
34010,"Alpha Protocolâ„¢",2010-05-27,windows,Action;RPG,3113,785,267,9.99
34190,"Sonic & SEGA All-Stars Racing",2010-03-03,windows,Racing,614,173,759,4.99
34410,"Death to Spies: Moment of Truth",2009-08-07,windows,Action,260,42,2,4.99
34420,"XIII Century â€“ Gold Edition",2009-08-28,windows,Strategy,55,57,0,3.99
34500,"Light of Altair",2009-06-04,windows,Indie;Simulation;Strategy,31,7,0,11.99
34600,"Order of Warâ„¢",2009-09-17,windows,Strategy,270,98,319,5.99
34630,"Massive Assault",2009-11-04,windows,Strategy,6,2,0,6.99
34640,"Massive Assault: Phantom Renaissance",2009-11-04,windows,Strategy,11,2,0,6.99
34800,"Chronicles of Mystery: The Scorpio Ritual",2009-06-18,windows,Adventure,46,23,0,3.99
34810,"Project Freedom",2009-10-14,windows,Action;Simulation,80,26,0,2.99
34820,"Combat Wings: Battle of Britain",2009-10-14,windows,Simulation,373,101,25,4.99
34830,"Sniper: Ghost Warrior",2010-06-24,windows,Action,2143,1728,113,5.99
34870,"Sniper: Ghost Warrior 2",2013-03-11,windows,Action,6775,2724,234,6.99
34900,"Bad Rats: the Rats' Revenge",2009-07-20,windows,Indie,10465,2981,257,0.79
34920,"Razor2: Hidden Skies",2010-07-19,windows,Action;Casual;Indie,49,154,28,6.99
35000,"Mini Ninjas",2009-09-14,windows,Action;Adventure,1612,270,27,7.99
35070,"Flora's Fruit Farm",2009-10-01,windows,Casual,58,28,0,2.99
35130,"Lara Croft and the Guardian of Light",2010-09-28,windows,Action;Adventure,2506,237,42,7.99
35300,Warfare,2009-07-20,windows,Strategy,73,26,0,9.99
35310,Clutch,2009-07-20,windows,Action;Racing,90,44,0,6.99
35320,"Insane 2",2012-01-24,windows,Racing,329,67,0,10.99
35450,"Red Orchestra 2: Heroes of Stalingrad with Rising Storm",2011-09-13,windows,"Action;Massively Multiplayer;Simulation",26922,2274,771,14.99
35460,"The Ball",2010-10-26,windows,Action;Adventure;Indie,606,210,14,6.99
35600,"Big Brain Wolf",2009-11-05,windows,Adventure;Casual;Strategy,44,37,0,3.99
36100,"Tradewinds Classics",2009-07-17,windows,Casual,43,2,0,3.99
36130,"Tradewinds Caravans + Odyssey Pack",2009-07-17,windows,Casual,4,1,0,10.99
36180,"Cake Mania Collection",2009-07-17,windows,Casual,28,11,0,10.99
36210,"Monster Mash",2009-07-17,windows,Casual,11,3,0,3.49
36240,Kuros,2009-09-21,windows,Casual,7,0,0,4.99
36300,"Cake Mania Main Streetâ„¢",2010-02-16,windows,Casual,13,5,0,4.99
36310,"WestwardÂ® IV: All Aboard",2010-02-16,windows,Strategy;Casual,11,1,0,4.99
36320,"Iron Roses",2010-02-16,windows,Adventure;Casual,4,3,0,4.99
36900,"Angle of Attack",2009-08-17,windows,Action;Simulation,0,2,0,6.99
36910,"All Aspect Warfare",2009-08-17,windows,Action;Simulation,3,8,0,6.99
37000,"The Void",2009-12-15,windows,Nudity;Action;Adventure,581,126,27,6.99
37010,"Ninja Blade",2009-11-19,windows,Action,128,72,0,6.99
37030,"UFO: Extraterrestrials Gold",2010-02-17,windows,Strategy,122,43,0,9.99
37260,"Emerald City Confidentialâ„¢",2009-08-12,windows,Adventure,50,3,38,7.49
37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2009-08-25,windows,Adventure;Indie,494,118,10,2.99
37500,"Magnetis ",2009-11-05,windows,Indie;Casual,33,9,49,1.49
37700,"Darkest of Days",2010-03-01,windows,Action,158,63,0,14.99
37960,"Jewel Quest Pack",2009-08-24,windows,Casual,19,3,0,14.99
38000,"Mahjong Quest Collection",2009-08-24,windows,Casual,20,2,0,6.99
38070,"Coconut Queen",2009-12-17,windows,Casual;Simulation,11,1,0,6.99
38080,Build-A-Lot,2009-12-17,windows,Simulation,11,2,0,6.99
38090,"Build-A-Lot 2: Town of the Year",2009-12-17,windows,Simulation,3,0,0,6.99
38100,"Build-A-Lot 3: Passport to Europe",2009-12-17,windows,Simulation,2,0,0,6.99
38110,"Build-A-Lot 4: Power Source",2009-12-17,windows,Simulation,4,3,0,6.99
38120,"Farm Frenzy",2010-02-15,windows,Casual,19,2,0,3.99
38130,"Farm Frenzy 2",2010-02-15,windows,Casual,17,2,0,3.99
38140,"Farm Frenzy: Pizza Party",2010-02-15,windows,Casual,16,1,0,3.99
38150,"Farm Frenzy 3",2010-02-15,windows,Casual,7,1,0,6.99
38160,"Farm Frenzy 3: American Pie",2010-02-15,windows,Casual,2,0,0,6.99
38170,"Cradle of Rome",2010-02-20,windows,Casual,16,2,0,6.99
38180,"Cradle of Persia",2010-02-20,windows,Casual,6,0,0,6.99
38190,"Romance of Rome",2010-02-20,windows,Casual,4,5,0,6.99
38210,Roogoo,2009-12-17,windows,Casual,273,66,4,0.79
38230,"Hotel Giant 2",2010-01-27,windows,Simulation,66,95,0,5.59
38400,"Fallout: A Post Nuclear Role Playing Game",2015-11-01,windows,RPG,6983,643,93,7.99
38410,"Fallout 2: A Post Nuclear Role Playing Game",2009-08-19,windows,RPG,4758,321,86,7.99
38420,"Fallout Tactics: Brotherhood of Steel",2009-08-19,windows,Strategy,847,210,16,7.99
38430,"Kingpin â€” Life of Crime",2009-08-19,windows,Action,163,42,0,6.99
38450,MDK,2009-09-17,windows,Action,138,45,0,6.99
38460,"MDK 2",2009-09-17,windows,Action,95,19,0,6.99
38490,"Earthworm Jim 2",2009-11-04,windows,Action;Adventure,47,16,0,14.99
39000,"Moonbase Alpha",2010-07-06,windows,Adventure;Simulation;Strategy,9867,1166,54,0
39110,"SEASON OF MYSTERY: The Cherry Blossom Murders",2010-02-03,windows,Casual,156,44,0,2.99
39120,RIFT,2011-03-01,windows,"Free to Play;Massively Multiplayer;RPG",6885,2326,4104,0
39140,"FINAL FANTASY VII",2013-07-04,windows,RPG,11722,878,2443,9.99
39150,"FINAL FANTASY VIII",2013-12-05,windows,RPG,5323,682,2145,9.99
39190,"Dungeon Siege",2011-04-05,windows,RPG,1179,397,228,4.99
39200,"Dungeon Siege II",2005-08-16,windows,RPG,813,343,754,4.99
39210,"FINAL FANTASY XIV Online",2014-02-18,windows,"Massively Multiplayer;RPG",9808,2107,28897,9.99
39500,"GothicÂ® 3",2009-12-02,windows,Action;RPG,2962,728,1401,8.99
39510,"Gothic II: Gold Edition",2010-01-13,windows,Action;RPG,3809,475,102,8.99
39520,"The Guild Gold Edition",2014-09-09,windows,Simulation;Strategy,175,75,28,8.99
39540,"SpellForce - Platinum Edition",2009-11-03,windows,Action;RPG,694,149,2886,8.99
39560,"Painkiller: Resurrection",2009-10-27,windows,Action,90,181,0,8.99
39630,AquaNox,2010-04-20,windows,Action,151,57,0,4.49
39640,"AquaNox 2: Revelation",2010-04-20,windows,Action,106,35,0,4.49
39650,"The Guild II",2010-06-24,windows,Simulation;Strategy,385,196,1014,8.99
39660,"The Guild II - Pirates of the European Seas",2010-06-24,windows,Simulation;Strategy,109,49,0,8.99
39670,Chaser,2010-07-16,windows,Action,611,226,0,4.49
39680,"The Guild II Renaissance",2010-07-28,windows,Simulation;Strategy,1944,482,1556,8.99
39690,ArcaniA,2010-10-11,windows,RPG,735,763,398,17.99
39900,Coniclysm,2010-03-26,windows,Action,14,15,0,3.99
40100,"Supreme Commander 2",2010-03-01,windows,Strategy,5336,903,1834,8.99
40200,ItzaBitza,2009-10-01,windows,Casual,6,2,0,6.99
40210,ItzaZoo,2009-12-09,windows,Casual,10,0,0,6.99
40300,Risen,2009-10-02,windows,RPG,3848,585,994,7.99
40320,"Rush for Berlin Gold",2009-10-29,windows,Strategy,88,13,0,3.99
40330,"Secret Files: Tunguska",2009-10-29,windows,Adventure,135,32,0,7.99
40340,"Secret Files 2: Puritas Cordis",2009-10-29,windows,Adventure,60,17,0,7.99
40350,"Lost Horizon",2010-09-24,windows,Adventure,211,26,34,7.99
40380,nail'd,2010-11-30,windows,Racing,859,217,135,3.99
40390,"Risen 2: Dark Waters",2012-04-26,windows,RPG,2987,891,1278,7.99
40500,Sacraboar,2009-11-06,windows,Action;Strategy;Indie,14,42,0,2.09
40720,"Samorost 2",2009-12-10,windows,Adventure;Casual;Indie,716,149,53,3.99
40930,"The Misadventures of P.B. Winterbottom",2010-04-20,windows,Adventure;Indie,323,42,19,3.99
40950,"Stronghold HD",2013-10-21,windows,Simulation;Strategy,2992,199,473,3.49
40970,"Stronghold Crusader HD",2013-10-21,windows,Simulation;Strategy,4079,170,247,7.49
40980,"Stronghold Legends: Steam Edition",2016-09-15,windows,Simulation;Strategy,404,123,337,11.99
40990,Mafia,2002-08-28,windows,Violent;Action;Adventure,1727,180,32,7.99
41000,"Serious Sam HD: The First Encounter",2009-11-24,windows,Action;Indie,3950,269,277,10.99
41400,"Doom Rails",2009-11-04,windows,Action;Indie,8,20,0,1.99
41600,"Earthworm Jim 3D",2009-11-04,windows,Action;Adventure,34,36,0,14.99
41660,"Tommy Tronic",2010-10-28,windows,Action;Adventure;Indie,7,7,0,6.99
41680,"Death and the Fly",2011-05-23,windows,Indie,3,9,0,6.99
41700,"S.T.A.L.K.E.R.: Call of Pripyat",2010-02-11,windows,Action;RPG,10172,470,1969,12.99
41740,"Cargo! The Quest for Gravity",2011-04-21,windows,Action;Adventure;Simulation,260,72,540,6.99
42000,Trino,2011-01-27,windows,Casual;Indie,9,5,0,3.49
42120,"Lead and Gold: Gangs of the Wild West",2010-04-08,windows,Action,1471,545,112,7.99
42140,"Hamilton's Great Adventure",2011-05-31,windows,Adventure;Casual;Indie,169,83,184,6.99
42500,DogFighter,2010-06-14,windows,Action;Indie,232,152,63,1.99
42670,Singularityâ„¢,2010-06-30,windows,Action,2766,227,148,14.99
42700,"Call of DutyÂ®: Black Ops",2010-11-08,windows,Action,14201,1839,2672,29.99
42810,"For The Glory: A Europa Universalis Game",2009-11-11,windows,Strategy,59,25,44,7.99
42850,"Arsenal of Democracy: A Hearts of Iron Game",2010-02-23,windows,Strategy,180,31,0,7.99
42890,"Sword of the Stars: Complete Collection",2010-06-04,windows,Strategy,355,46,0,7.99
42910,Magicka,2011-01-25,windows,Action;RPG,20912,1964,589,7.99
42920,"The Kings' Crusade",2010-10-08,windows,Strategy,41,72,0,7.99
42930,"Elven Legacy: Magic",2009-12-03,windows,Strategy,8,3,0,1.59
42940,"Elven Legacy: Siege",2009-11-17,windows,Strategy,4,3,0,1.59
42950,"Elven Legacy: Ranger",2009-10-20,windows,Strategy,9,2,0,1.59
42960,"Victoria II",2010-08-30,windows,Strategy,4743,632,2580,14.99
